maker-ptg000253l-snap-gene-30.5-mRNA-1	406
maker-ptg000253l-snap-gene-30.9-mRNA-1	205
maker-ptg000253l-snap-gene-31.3-mRNA-1	169
maker-ptg000253l-snap-gene-31.4-mRNA-1	75
maker-ptg000253l-snap-gene-32.4-mRNA-1	125
maker-ptg000253l-snap-gene-33.7-mRNA-1	0
maker-ptg000253l-snap-gene-34.10-mRNA-1	0
maker-ptg000253l-snap-gene-34.11-mRNA-1	0
maker-ptg000253l-snap-gene-34.12-mRNA-1	0
maker-ptg000253l-snap-gene-35.1-mRNA-1	0
maker-ptg000253l-snap-gene-36.0-mRNA-1	2
maker-ptg000253l-snap-gene-36.4-mRNA-1	1
maker-ptg000253l-snap-gene-36.5-mRNA-1	278
maker-ptg000253l-snap-gene-37.26-mRNA-1	0
maker-ptg000253l-snap-gene-37.31-mRNA-1	1
maker-ptg000253l-snap-gene-38.0-mRNA-1	503
maker-ptg000253l-snap-gene-38.36-mRNA-1	205
maker-ptg000253l-snap-gene-38.37-mRNA-1	3790
maker-ptg000253l-snap-gene-39.31-mRNA-1	1
maker-ptg000253l-snap-gene-39.34-mRNA-1	278
maker-ptg000253l-snap-gene-39.60-mRNA-1	907
maker-ptg000253l-snap-gene-4.10-mRNA-1	15
maker-ptg000253l-snap-gene-4.9-mRNA-1	0
maker-ptg000253l-snap-gene-40.48-mRNA-1	699
maker-ptg000253l-snap-gene-40.60-mRNA-1	56
maker-ptg000253l-snap-gene-40.69-mRNA-1	0
maker-ptg000253l-snap-gene-40.72-mRNA-1	0
maker-ptg000253l-snap-gene-40.73-mRNA-1	291
maker-ptg000253l-snap-gene-40.77-mRNA-1	0
maker-ptg000253l-snap-gene-41.15-mRNA-1	215
maker-ptg000253l-snap-gene-41.16-mRNA-1	140
maker-ptg000253l-snap-gene-41.22-mRNA-1	0
maker-ptg000253l-snap-gene-42.10-mRNA-1	0
maker-ptg000253l-snap-gene-44.103-mRNA-1	677
maker-ptg000253l-snap-gene-44.114-mRNA-1	93
maker-ptg000253l-snap-gene-44.98-mRNA-1	373
maker-ptg000253l-snap-gene-45.14-mRNA-1	0
maker-ptg000253l-snap-gene-46.0-mRNA-1	2
maker-ptg000253l-snap-gene-46.4-mRNA-1	2
maker-ptg000253l-snap-gene-46.5-mRNA-1	111
maker-ptg000253l-snap-gene-47.0-mRNA-1	0
maker-ptg000253l-snap-gene-48.8-mRNA-1	0
maker-ptg000253l-snap-gene-49.55-mRNA-1	29
maker-ptg000253l-snap-gene-49.59-mRNA-1	382
maker-ptg000253l-snap-gene-50.0-mRNA-1	51
maker-ptg000253l-snap-gene-50.19-mRNA-1	0
maker-ptg000253l-snap-gene-50.4-mRNA-1	0
maker-ptg000253l-snap-gene-50.6-mRNA-1	3
maker-ptg000253l-snap-gene-51.3-mRNA-1	0
maker-ptg000253l-snap-gene-54.0-mRNA-1	0
maker-ptg000253l-snap-gene-54.1-mRNA-1	975
maker-ptg000253l-snap-gene-54.25-mRNA-1	1269
maker-ptg000253l-snap-gene-54.8-mRNA-1	58
maker-ptg000253l-snap-gene-54.9-mRNA-1	25
maker-ptg000253l-snap-gene-55.101-mRNA-1	600
maker-ptg000253l-snap-gene-55.33-mRNA-1	0
maker-ptg000253l-snap-gene-55.34-mRNA-1	287
maker-ptg000253l-snap-gene-56.6-mRNA-1	0
maker-ptg000253l-snap-gene-57.32-mRNA-1	1738
maker-ptg000253l-snap-gene-57.38-mRNA-1	4
maker-ptg000253l-snap-gene-57.47-mRNA-1	3
maker-ptg000253l-snap-gene-58.24-mRNA-1	329
maker-ptg000253l-snap-gene-59.64-mRNA-1	120
maker-ptg000253l-snap-gene-59.65-mRNA-1	252
maker-ptg000253l-snap-gene-59.70-mRNA-1	6
maker-ptg000253l-snap-gene-59.71-mRNA-1	779
maker-ptg000253l-snap-gene-6.12-mRNA-1	0
maker-ptg000253l-snap-gene-6.13-mRNA-1	0
maker-ptg000253l-snap-gene-6.14-mRNA-1	0
maker-ptg000253l-snap-gene-6.21-mRNA-1	0
maker-ptg000253l-snap-gene-6.5-mRNA-1	0
maker-ptg000253l-snap-gene-6.7-mRNA-1	0
maker-ptg000253l-snap-gene-6.8-mRNA-1	0
maker-ptg000253l-snap-gene-6.9-mRNA-1	0
maker-ptg000253l-snap-gene-60.55-mRNA-1	384
maker-ptg000253l-snap-gene-60.59-mRNA-1	886
maker-ptg000253l-snap-gene-60.67-mRNA-1	157
maker-ptg000253l-snap-gene-61.53-mRNA-1	511
maker-ptg000253l-snap-gene-61.63-mRNA-1	2
maker-ptg000253l-snap-gene-61.73-mRNA-1	197
maker-ptg000253l-snap-gene-61.82-mRNA-1	273
maker-ptg000253l-snap-gene-61.92-mRNA-1	317
maker-ptg000253l-snap-gene-62.46-mRNA-1	696
maker-ptg000253l-snap-gene-62.60-mRNA-1	8
maker-ptg000253l-snap-gene-62.69-mRNA-1	507
maker-ptg000253l-snap-gene-62.70-mRNA-1	0
maker-ptg000253l-snap-gene-63.12-mRNA-1	8
maker-ptg000253l-snap-gene-63.20-mRNA-1	0
maker-ptg000253l-snap-gene-63.26-mRNA-1	782
maker-ptg000253l-snap-gene-63.31-mRNA-1	0
maker-ptg000253l-snap-gene-63.34-mRNA-1	0
maker-ptg000253l-snap-gene-63.36-mRNA-1	0
maker-ptg000253l-snap-gene-63.5-mRNA-1	26
maker-ptg000253l-snap-gene-63.8-mRNA-1	0
maker-ptg000253l-snap-gene-64.40-mRNA-1	3
maker-ptg000253l-snap-gene-64.51-mRNA-1	245
maker-ptg000253l-snap-gene-64.63-mRNA-1	411
maker-ptg000253l-snap-gene-65.39-mRNA-1	3
maker-ptg000253l-snap-gene-65.56-mRNA-1	4888
maker-ptg000253l-snap-gene-65.61-mRNA-1	119
maker-ptg000253l-snap-gene-65.64-mRNA-1	456
maker-ptg000253l-snap-gene-65.68-mRNA-1	667
maker-ptg000253l-snap-gene-65.93-mRNA-1	303
maker-ptg000253l-snap-gene-66.3-mRNA-1	135
maker-ptg000253l-snap-gene-67.4-mRNA-1	0
maker-ptg000253l-snap-gene-67.7-mRNA-1	0
maker-ptg000253l-snap-gene-68.0-mRNA-1	0
maker-ptg000253l-snap-gene-68.2-mRNA-1	0
maker-ptg000253l-snap-gene-68.4-mRNA-1	0
maker-ptg000253l-snap-gene-69.19-mRNA-1	83
maker-ptg000253l-snap-gene-69.36-mRNA-1	15
maker-ptg000253l-snap-gene-69.51-mRNA-1	129
maker-ptg000253l-snap-gene-69.59-mRNA-1	259
maker-ptg000253l-snap-gene-7.3-mRNA-1	0
maker-ptg000253l-snap-gene-7.5-mRNA-1	0
maker-ptg000253l-snap-gene-70.12-mRNA-1	1215
maker-ptg000253l-snap-gene-70.20-mRNA-1	953
maker-ptg000253l-snap-gene-70.45-mRNA-1	0
maker-ptg000253l-snap-gene-70.49-mRNA-1	124
maker-ptg000253l-snap-gene-71.11-mRNA-1	2
maker-ptg000253l-snap-gene-71.14-mRNA-1	12
maker-ptg000253l-snap-gene-71.17-mRNA-1	0
maker-ptg000253l-snap-gene-71.20-mRNA-1	430
maker-ptg000253l-snap-gene-71.29-mRNA-1	486
maker-ptg000253l-snap-gene-71.32-mRNA-1	1327
maker-ptg000253l-snap-gene-71.4-mRNA-1	90
maker-ptg000253l-snap-gene-71.43-mRNA-1	33
maker-ptg000253l-snap-gene-71.51-mRNA-1	42
maker-ptg000253l-snap-gene-71.8-mRNA-1	2
maker-ptg000253l-snap-gene-8.0-mRNA-1	0
maker-ptg000254l-augustus-gene-1.15-mRNA-1	4
maker-ptg000254l-augustus-gene-2.11-mRNA-1	0
maker-ptg000254l-augustus-gene-4.109-mRNA-1	3238
maker-ptg000254l-augustus-gene-4.118-mRNA-1	4
maker-ptg000254l-augustus-gene-5.37-mRNA-1	179
maker-ptg000254l-augustus-gene-5.41-mRNA-1	464
maker-ptg000254l-augustus-gene-5.51-mRNA-1	1
maker-ptg000254l-augustus-gene-6.0-mRNA-1	76
maker-ptg000254l-augustus-gene-7.0-mRNA-1	130
maker-ptg000254l-augustus-gene-7.11-mRNA-1	188
maker-ptg000254l-augustus-gene-7.22-mRNA-1	2
maker-ptg000254l-augustus-gene-7.9-mRNA-1	7
maker-ptg000254l-snap-gene-0.3-mRNA-1	12
maker-ptg000254l-snap-gene-0.6-mRNA-1	5
maker-ptg000254l-snap-gene-1.5-mRNA-1	0
maker-ptg000254l-snap-gene-4.33-mRNA-1	613
maker-ptg000254l-snap-gene-4.34-mRNA-1	1358
maker-ptg000254l-snap-gene-4.35-mRNA-1	1573
maker-ptg000254l-snap-gene-4.52-mRNA-1	169
maker-ptg000254l-snap-gene-4.67-mRNA-1	267
maker-ptg000254l-snap-gene-5.20-mRNA-1	11
maker-ptg000254l-snap-gene-7.103-mRNA-1	13
maker-ptg000254l-snap-gene-7.60-mRNA-1	36
maker-ptg000254l-snap-gene-7.68-mRNA-1	33
maker-ptg000254l-snap-gene-7.79-mRNA-1	1
maker-ptg000254l-snap-gene-7.80-mRNA-1	680
maker-ptg000255l-augustus-gene-1.1-mRNA-1	0
maker-ptg000255l-augustus-gene-1.5-mRNA-1	0
maker-ptg000255l-augustus-gene-1.9-mRNA-1	0
maker-ptg000255l-snap-gene-0.5-mRNA-1	0
maker-ptg000255l-snap-gene-1.34-mRNA-1	0
maker-ptg000255l-snap-gene-1.36-mRNA-1	0
maker-ptg000255l-snap-gene-1.37-mRNA-1	0
maker-ptg000255l-snap-gene-1.38-mRNA-1	0
maker-ptg000255l-snap-gene-1.39-mRNA-1	0
maker-ptg000255l-snap-gene-1.40-mRNA-1	0
maker-ptg000255l-snap-gene-1.41-mRNA-1	0
maker-ptg000255l-snap-gene-1.42-mRNA-1	0
maker-ptg000255l-snap-gene-1.43-mRNA-1	0
maker-ptg000255l-snap-gene-1.45-mRNA-1	0
maker-ptg000255l-snap-gene-1.46-mRNA-1	0
maker-ptg000255l-snap-gene-1.47-mRNA-1	0
maker-ptg000255l-snap-gene-1.48-mRNA-1	0
maker-ptg000255l-snap-gene-1.49-mRNA-1	0
maker-ptg000255l-snap-gene-1.50-mRNA-1	0
maker-ptg000255l-snap-gene-1.51-mRNA-1	0
maker-ptg000255l-snap-gene-1.52-mRNA-1	0
maker-ptg000255l-snap-gene-1.54-mRNA-1	0
maker-ptg000255l-snap-gene-1.55-mRNA-1	0
maker-ptg000255l-snap-gene-1.56-mRNA-1	0
maker-ptg000255l-snap-gene-1.58-mRNA-1	0
maker-ptg000255l-snap-gene-1.59-mRNA-1	0
maker-ptg000255l-snap-gene-1.60-mRNA-1	0
maker-ptg000255l-snap-gene-1.61-mRNA-1	0
maker-ptg000255l-snap-gene-1.62-mRNA-1	1
maker-ptg000255l-snap-gene-1.64-mRNA-1	1
maker-ptg000255l-snap-gene-1.65-mRNA-1	0
maker-ptg000255l-snap-gene-1.66-mRNA-1	0
maker-ptg000255l-snap-gene-1.71-mRNA-1	739
maker-ptg000256l-augustus-gene-0.0-mRNA-1	0
maker-ptg000256l-augustus-gene-1.15-mRNA-1	0
maker-ptg000256l-augustus-gene-3.9-mRNA-1	146
maker-ptg000256l-augustus-gene-4.2-mRNA-1	0
maker-ptg000256l-augustus-gene-4.3-mRNA-1	6
maker-ptg000256l-augustus-gene-5.117-mRNA-1	342
maker-ptg000256l-augustus-gene-5.120-mRNA-1	21
maker-ptg000256l-augustus-gene-5.94-mRNA-1	2
maker-ptg000256l-snap-gene-0.3-mRNA-1	0
maker-ptg000256l-snap-gene-1.10-mRNA-1	1
maker-ptg000256l-snap-gene-3.25-mRNA-1	138
maker-ptg000256l-snap-gene-3.34-mRNA-1	0
maker-ptg000256l-snap-gene-3.35-mRNA-1	2
maker-ptg000256l-snap-gene-3.65-mRNA-1	0
maker-ptg000256l-snap-gene-4.68-mRNA-1	0
maker-ptg000256l-snap-gene-4.70-mRNA-1	51
maker-ptg000256l-snap-gene-4.74-mRNA-1	0
maker-ptg000256l-snap-gene-4.81-mRNA-1	128
maker-ptg000256l-snap-gene-4.83-mRNA-1	1345
maker-ptg000256l-snap-gene-5.13-mRNA-1	1
maker-ptg000256l-snap-gene-5.27-mRNA-1	586
maker-ptg000256l-snap-gene-5.28-mRNA-1	679
maker-ptg000256l-snap-gene-5.33-mRNA-1	6719
maker-ptg000256l-snap-gene-5.36-mRNA-1	606
maker-ptg000256l-snap-gene-5.41-mRNA-1	1
maker-ptg000256l-snap-gene-5.42-mRNA-1	5
maker-ptg000256l-snap-gene-5.43-mRNA-1	36
maker-ptg000257l-augustus-gene-1.4-mRNA-1	0
maker-ptg000257l-augustus-gene-4.82-mRNA-1	2
maker-ptg000257l-augustus-gene-4.89-mRNA-1	2
maker-ptg000257l-est_gff_est2genome-gene-4.62-mRNA-1	0
maker-ptg000257l-est_gff_est2genome-gene-4.65-mRNA-1	0
maker-ptg000257l-est_gff_est2genome-gene-4.74-mRNA-1	1
maker-ptg000257l-snap-gene-4.0-mRNA-1	0
maker-ptg000257l-snap-gene-4.11-mRNA-1	1
maker-ptg000257l-snap-gene-4.27-mRNA-1	0
maker-ptg000257l-snap-gene-4.30-mRNA-1	2
maker-ptg000257l-snap-gene-4.6-mRNA-1	4
maker-ptg000259l-augustus-gene-0.2-mRNA-1	0
maker-ptg000259l-augustus-gene-1.15-mRNA-1	0
maker-ptg000259l-augustus-gene-10.24-mRNA-1	1
maker-ptg000259l-augustus-gene-10.25-mRNA-1	0
maker-ptg000259l-augustus-gene-10.28-mRNA-1	2100
maker-ptg000259l-augustus-gene-10.33-mRNA-1	7
maker-ptg000259l-augustus-gene-10.40-mRNA-1	109
maker-ptg000259l-augustus-gene-6.18-mRNA-1	215
maker-ptg000259l-augustus-gene-6.21-mRNA-1	0
maker-ptg000259l-augustus-gene-8.8-mRNA-1	198
maker-ptg000259l-est_gff_est2genome-gene-10.53-mRNA-1	4
maker-ptg000259l-est_gff_est2genome-gene-10.68-mRNA-1	0
maker-ptg000259l-est_gff_est2genome-gene-2.35-mRNA-1	0
maker-ptg000259l-est_gff_est2genome-gene-3.4-mRNA-1	34
maker-ptg000259l-est_gff_est2genome-gene-6.39-mRNA-1	0
maker-ptg000259l-est_gff_est2genome-gene-6.42-mRNA-1	121
maker-ptg000259l-est_gff_est2genome-gene-7.10-mRNA-1	370
maker-ptg000259l-est_gff_est2genome-gene-7.4-mRNA-1	44
maker-ptg000259l-est_gff_est2genome-gene-7.5-mRNA-1	961
maker-ptg000259l-est_gff_est2genome-gene-7.7-mRNA-1	358
maker-ptg000259l-est_gff_est2genome-gene-7.8-mRNA-1	234
maker-ptg000259l-snap-gene-1.23-mRNA-1	46
maker-ptg000259l-snap-gene-1.24-mRNA-1	14
maker-ptg000259l-snap-gene-1.31-mRNA-1	0
maker-ptg000259l-snap-gene-1.32-mRNA-1	2
maker-ptg000259l-snap-gene-10.94-mRNA-1	0
maker-ptg000259l-snap-gene-10.95-mRNA-1	184
maker-ptg000259l-snap-gene-2.3-mRNA-1	0
maker-ptg000259l-snap-gene-4.8-mRNA-1	8
maker-ptg000259l-snap-gene-5.0-mRNA-1	0
maker-ptg000259l-snap-gene-5.3-mRNA-1	0
maker-ptg000259l-snap-gene-5.5-mRNA-1	0
maker-ptg000259l-snap-gene-5.8-mRNA-1	0
maker-ptg000259l-snap-gene-6.10-mRNA-1	108
maker-ptg000259l-snap-gene-6.12-mRNA-1	4
maker-ptg000259l-snap-gene-6.14-mRNA-1	111
maker-ptg000260l-augustus-gene-10.40-mRNA-1	61
maker-ptg000260l-augustus-gene-2.41-mRNA-1	3
maker-ptg000260l-augustus-gene-2.42-mRNA-1	94
maker-ptg000260l-augustus-gene-2.44-mRNA-1	14
maker-ptg000260l-augustus-gene-2.46-mRNA-1	1
maker-ptg000260l-augustus-gene-3.28-mRNA-1	900
maker-ptg000260l-augustus-gene-4.14-mRNA-1	0
maker-ptg000260l-augustus-gene-9.18-mRNA-1	91
maker-ptg000260l-est_gff_est2genome-gene-3.27-mRNA-1	0
maker-ptg000260l-snap-gene-0.0-mRNA-1	1328
maker-ptg000260l-snap-gene-0.1-mRNA-1	3468
maker-ptg000260l-snap-gene-10.45-mRNA-1	347
maker-ptg000260l-snap-gene-2.0-mRNA-1	1
maker-ptg000260l-snap-gene-2.1-mRNA-1	356
maker-ptg000260l-snap-gene-3.73-mRNA-1	136
maker-ptg000260l-snap-gene-3.81-mRNA-1	0
maker-ptg000260l-snap-gene-3.82-mRNA-1	2
maker-ptg000260l-snap-gene-3.95-mRNA-1	14
maker-ptg000260l-snap-gene-4.15-mRNA-1	0
maker-ptg000260l-snap-gene-4.17-mRNA-1	451
maker-ptg000260l-snap-gene-6.2-mRNA-1	145
maker-ptg000260l-snap-gene-6.30-mRNA-1	90
maker-ptg000260l-snap-gene-6.33-mRNA-1	0
maker-ptg000260l-snap-gene-6.4-mRNA-1	44
maker-ptg000260l-snap-gene-9.40-mRNA-1	11
maker-ptg000260l-snap-gene-9.43-mRNA-1	116
maker-ptg000260l-snap-gene-9.47-mRNA-1	1
maker-ptg000263l-augustus-gene-0.11-mRNA-1	3
maker-ptg000263l-augustus-gene-3.0-mRNA-1	13
maker-ptg000263l-augustus-gene-3.5-mRNA-1	1
maker-ptg000263l-augustus-gene-4.110-mRNA-1	9
maker-ptg000263l-snap-gene-1.4-mRNA-1	107
maker-ptg000263l-snap-gene-1.8-mRNA-1	17
maker-ptg000263l-snap-gene-3.15-mRNA-1	18
maker-ptg000263l-snap-gene-3.9-mRNA-1	115
maker-ptg000263l-snap-gene-4.61-mRNA-1	2
maker-ptg000263l-snap-gene-4.84-mRNA-1	540
maker-ptg000263l-snap-gene-4.88-mRNA-1	543
maker-ptg000263l-snap-gene-4.92-mRNA-1	0
maker-ptg000263l-snap-gene-4.93-mRNA-1	0
maker-ptg000263l-snap-gene-4.96-mRNA-1	211
maker-ptg000263l-snap-gene-4.97-mRNA-1	808
maker-ptg000265l-augustus-gene-1.32-mRNA-1	0
maker-ptg000265l-augustus-gene-11.27-mRNA-1	2
maker-ptg000265l-augustus-gene-11.29-mRNA-1	380
maker-ptg000265l-augustus-gene-12.6-mRNA-1	53
maker-ptg000265l-augustus-gene-13.48-mRNA-1	66
maker-ptg000265l-augustus-gene-19.12-mRNA-1	592
maker-ptg000265l-augustus-gene-22.38-mRNA-1	324
maker-ptg000265l-augustus-gene-23.44-mRNA-1	16
maker-ptg000265l-augustus-gene-23.66-mRNA-1	1494
maker-ptg000265l-augustus-gene-24.31-mRNA-1	13
maker-ptg000265l-augustus-gene-25.24-mRNA-1	0
maker-ptg000265l-augustus-gene-25.28-mRNA-1	0
maker-ptg000265l-augustus-gene-25.31-mRNA-1	10
maker-ptg000265l-augustus-gene-25.37-mRNA-1	10
maker-ptg000265l-augustus-gene-26.72-mRNA-1	2
maker-ptg000265l-augustus-gene-26.79-mRNA-1	6
maker-ptg000265l-augustus-gene-26.88-mRNA-1	2
maker-ptg000265l-augustus-gene-3.73-mRNA-1	17
maker-ptg000265l-augustus-gene-4.29-mRNA-1	220
maker-ptg000265l-augustus-gene-4.34-mRNA-1	36
maker-ptg000265l-augustus-gene-5.16-mRNA-1	31
maker-ptg000265l-augustus-gene-6.34-mRNA-1	32
maker-ptg000265l-augustus-gene-6.50-mRNA-1	40
maker-ptg000265l-augustus-gene-7.12-mRNA-1	4
maker-ptg000265l-augustus-gene-9.10-mRNA-1	0
maker-ptg000265l-augustus-gene-9.12-mRNA-1	60
maker-ptg000265l-augustus-gene-9.14-mRNA-1	139
maker-ptg000265l-est_gff_est2genome-gene-10.18-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-12.22-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-17.0-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-19.47-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-21.54-mRNA-1	245
maker-ptg000265l-est_gff_est2genome-gene-21.64-mRNA-1	1
maker-ptg000265l-est_gff_est2genome-gene-21.70-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-21.71-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-23.42-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-25.23-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-26.60-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-26.63-mRNA-1	0
maker-ptg000265l-est_gff_est2genome-gene-6.31-mRNA-1	77
maker-ptg000265l-est_gff_est2genome-gene-6.33-mRNA-1	2949
maker-ptg000265l-est_gff_est2genome-gene-7.24-mRNA-1	2
maker-ptg000265l-est_gff_est2genome-gene-8.10-mRNA-1	4
maker-ptg000265l-est_gff_est2genome-gene-8.20-mRNA-1	1
maker-ptg000265l-est_gff_est2genome-gene-9.17-mRNA-1	1
maker-ptg000265l-snap-gene-0.26-mRNA-1	230
maker-ptg000265l-snap-gene-0.27-mRNA-1	388
maker-ptg000265l-snap-gene-0.48-mRNA-1	2301
maker-ptg000265l-snap-gene-0.50-mRNA-1	2102
maker-ptg000265l-snap-gene-1.13-mRNA-1	0
maker-ptg000265l-snap-gene-1.18-mRNA-1	1
maker-ptg000265l-snap-gene-1.19-mRNA-1	0
maker-ptg000265l-snap-gene-1.24-mRNA-1	0
maker-ptg000265l-snap-gene-1.28-mRNA-1	1
maker-ptg000265l-snap-gene-10.50-mRNA-1	752
maker-ptg000265l-snap-gene-10.76-mRNA-1	51
maker-ptg000265l-snap-gene-10.77-mRNA-1	105
maker-ptg000265l-snap-gene-10.78-mRNA-1	96
maker-ptg000265l-snap-gene-11.17-mRNA-1	1
maker-ptg000265l-snap-gene-11.19-mRNA-1	84
maker-ptg000265l-snap-gene-11.9-mRNA-1	0
maker-ptg000265l-snap-gene-12.27-mRNA-1	290
maker-ptg000265l-snap-gene-12.35-mRNA-1	929
maker-ptg000265l-snap-gene-13.17-mRNA-1	154
maker-ptg000265l-snap-gene-13.20-mRNA-1	15
maker-ptg000265l-snap-gene-13.27-mRNA-1	38
maker-ptg000265l-snap-gene-15.0-mRNA-1	0
maker-ptg000265l-snap-gene-18.12-mRNA-1	2661
maker-ptg000265l-snap-gene-19.44-mRNA-1	284
maker-ptg000265l-snap-gene-2.3-mRNA-1	76
maker-ptg000265l-snap-gene-20.7-mRNA-1	7
maker-ptg000265l-snap-gene-21.19-mRNA-1	52
maker-ptg000265l-snap-gene-22.15-mRNA-1	1
maker-ptg000265l-snap-gene-22.7-mRNA-1	2
maker-ptg000265l-snap-gene-23.10-mRNA-1	2
maker-ptg000265l-snap-gene-23.14-mRNA-1	4
maker-ptg000265l-snap-gene-23.15-mRNA-1	0
maker-ptg000265l-snap-gene-23.19-mRNA-1	838
maker-ptg000265l-snap-gene-23.25-mRNA-1	115
maker-ptg000265l-snap-gene-23.5-mRNA-1	41
maker-ptg000265l-snap-gene-23.8-mRNA-1	228
maker-ptg000265l-snap-gene-24.14-mRNA-1	2719
maker-ptg000265l-snap-gene-24.17-mRNA-1	207
maker-ptg000265l-snap-gene-24.23-mRNA-1	0
maker-ptg000265l-snap-gene-24.24-mRNA-1	0
maker-ptg000265l-snap-gene-24.25-mRNA-1	0
maker-ptg000265l-snap-gene-25.1-mRNA-1	3
maker-ptg000265l-snap-gene-26.38-mRNA-1	0
maker-ptg000265l-snap-gene-26.46-mRNA-1	0
maker-ptg000265l-snap-gene-26.48-mRNA-1	0
maker-ptg000265l-snap-gene-26.55-mRNA-1	149
maker-ptg000265l-snap-gene-3.28-mRNA-1	1
maker-ptg000265l-snap-gene-3.30-mRNA-1	2
maker-ptg000265l-snap-gene-3.32-mRNA-1	0
maker-ptg000265l-snap-gene-3.33-mRNA-1	0
maker-ptg000265l-snap-gene-3.36-mRNA-1	135
maker-ptg000265l-snap-gene-3.49-mRNA-1	372
maker-ptg000265l-snap-gene-4.13-mRNA-1	43
maker-ptg000265l-snap-gene-4.5-mRNA-1	3
maker-ptg000265l-snap-gene-5.3-mRNA-1	2
maker-ptg000265l-snap-gene-6.12-mRNA-1	1905
maker-ptg000265l-snap-gene-6.16-mRNA-1	10
maker-ptg000265l-snap-gene-7.26-mRNA-1	1
maker-ptg000265l-snap-gene-7.27-mRNA-1	33
maker-ptg000265l-snap-gene-7.30-mRNA-1	3
maker-ptg000265l-snap-gene-7.33-mRNA-1	3
maker-ptg000265l-snap-gene-8.5-mRNA-1	168
maker-ptg000266l-augustus-gene-0.101-mRNA-1	123
maker-ptg000266l-augustus-gene-0.88-mRNA-1	0
maker-ptg000266l-augustus-gene-0.94-mRNA-1	360
maker-ptg000266l-snap-gene-0.39-mRNA-1	153
maker-ptg000266l-snap-gene-0.57-mRNA-1	0
maker-ptg000267l-augustus-gene-2.110-mRNA-1	177
maker-ptg000267l-augustus-gene-2.114-mRNA-1	0
maker-ptg000267l-augustus-gene-2.164-mRNA-1	5
maker-ptg000267l-est_gff_est2genome-gene-2.215-mRNA-1	0
maker-ptg000267l-snap-gene-2.19-mRNA-1	1054
maker-ptg000267l-snap-gene-2.3-mRNA-1	54
maker-ptg000267l-snap-gene-2.33-mRNA-1	15
maker-ptg000267l-snap-gene-2.4-mRNA-1	100
maker-ptg000267l-snap-gene-2.41-mRNA-1	12
maker-ptg000267l-snap-gene-2.67-mRNA-1	1292
maker-ptg000267l-snap-gene-2.72-mRNA-1	740
maker-ptg000267l-snap-gene-2.76-mRNA-1	0
maker-ptg000267l-snap-gene-2.78-mRNA-1	380
maker-ptg000267l-snap-gene-2.84-mRNA-1	111
maker-ptg000267l-snap-gene-2.86-mRNA-1	713
maker-ptg000267l-snap-gene-2.92-mRNA-1	69
maker-ptg000267l-snap-gene-2.99-mRNA-1	3
maker-ptg000270l-augustus-gene-2.12-mRNA-1	16
maker-ptg000270l-augustus-gene-3.40-mRNA-1	275
maker-ptg000270l-augustus-gene-3.48-mRNA-1	0
maker-ptg000270l-augustus-gene-7.105-mRNA-1	0
maker-ptg000270l-augustus-gene-7.107-mRNA-1	0
maker-ptg000270l-augustus-gene-7.125-mRNA-1	129
maker-ptg000270l-augustus-gene-7.128-mRNA-1	0
maker-ptg000270l-augustus-gene-7.131-mRNA-1	714
maker-ptg000270l-est_gff_est2genome-gene-3.5-mRNA-1	0
maker-ptg000270l-est_gff_est2genome-gene-7.0-mRNA-1	0
maker-ptg000270l-snap-gene-1.14-mRNA-1	320
maker-ptg000270l-snap-gene-1.26-mRNA-1	1
maker-ptg000270l-snap-gene-1.30-mRNA-1	0
maker-ptg000270l-snap-gene-2.8-mRNA-1	0
maker-ptg000270l-snap-gene-3.71-mRNA-1	368
maker-ptg000270l-snap-gene-3.76-mRNA-1	61
maker-ptg000270l-snap-gene-3.81-mRNA-1	0
maker-ptg000270l-snap-gene-3.84-mRNA-1	134
maker-ptg000270l-snap-gene-4.9-mRNA-1	0
maker-ptg000270l-snap-gene-7.56-mRNA-1	1
maker-ptg000270l-snap-gene-7.57-mRNA-1	1
maker-ptg000270l-snap-gene-7.65-mRNA-1	496
maker-ptg000270l-snap-gene-7.71-mRNA-1	690
maker-ptg000270l-snap-gene-7.84-mRNA-1	23
maker-ptg000270l-snap-gene-7.93-mRNA-1	50
maker-ptg000273l-est_gff_est2genome-gene-0.19-mRNA-1	0
maker-ptg000275l-augustus-gene-10.8-mRNA-1	632
maker-ptg000275l-augustus-gene-11.38-mRNA-1	7
maker-ptg000275l-augustus-gene-11.43-mRNA-1	2
maker-ptg000275l-augustus-gene-12.37-mRNA-1	9
maker-ptg000275l-augustus-gene-12.48-mRNA-1	14
maker-ptg000275l-augustus-gene-13.26-mRNA-1	18
maker-ptg000275l-augustus-gene-13.33-mRNA-1	210
maker-ptg000275l-augustus-gene-14.101-mRNA-1	4
maker-ptg000275l-augustus-gene-14.116-mRNA-1	9
